Category,Factors,Score G1,Score G2,Score G3,Score G4,Score G5,Err Low G1,Err Low G2,Err Low G3,Err Low G4,Err Low G5,Err High G1,Err High G2,Err High G3,Err High G4,Err High G5
Age,63,-0.25185934436733876,-0.11730623408588946,0.010133372655821794,0.15585210183995865,0.2471384521405129,-0.31047502592926673,-0.15563636157418664,-0.007164892850587787,0.12398610018102246,0.2023048801079334,-0.19324366280541078,-0.07897610659759227,0.027431638162231375,0.18771810349889484,0.29197202417309237
Age,64,-0.25252856257857353,-0.11689547131305167,0.01026300328352207,0.1561184127572339,0.24668651636057232,-0.31185901164591956,-0.15475119792757533,-0.0068369116284361965,0.12387739874620837,0.20245959600589863,-0.1931981135112275,-0.07903974469852801,0.027362918195480337,0.18835942676825942,0.290913436715246
Age,65,-0.25252856257857353,-0.11689547131305167,0.01026300328352207,0.1561184127572339,0.24668651636057232,-0.31185901164591956,-0.15475119792757533,-0.0068369116284361965,0.12387739874620837,0.20245959600589863,-0.1931981135112275,-0.07903974469852801,0.027362918195480337,0.18835942676825942,0.290913436715246
Age,66,-0.26968656866554125,-0.08868698297434358,0.038120593982131024,0.14331442018615798,0.21196771385603985,-0.34175027850191075,-0.11022218560145582,0.01812748778680285,0.11824165433869722,0.19423104266939734,-0.19762285882917174,-0.06715178034723134,0.0581137001774592,0.16838718603361874,0.22970438504268237
Age,67,-0.2703118041976592,-0.08782996344565264,0.03955474621848988,0.1449236020916159,0.207433597712214,-0.3432581144691217,-0.10846529699484596,0.017985052969676552,0.1168161258362112,0.18904178594944268,-0.19736549392619673,-0.06719462989645932,0.06112443946730321,0.17303107834702058,0.22582540947498533
Age,68,-0.2817592519756267,-0.06370782560353647,0.041390208938036445,0.14189323041457186,0.19247994596439658,-0.36124819334628655,-0.0937293091743555,0.021105501574812446,0.11272201348006976,0.17157308501366686,-0.20227031060496684,-0.033686342032717434,0.06167491630126044,0.17106444734907394,0.2133868069151263
Age,69,-0.28429713336309875,-0.06216946783994107,0.04293693265348718,0.14153609944885998,0.19113958896471261,-0.36262489260158237,-0.0920671653423053,0.0232474028741196,0.11176789331535891,0.17035065937086896,-0.20596937412461513,-0.03227177033757683,0.06262646243285476,0.17130430558236104,0.21192851855855627
Age,70,-0.2494128529957429,-0.016627538171941136,0.052908729197353184,0.10330345475623416,0.14782193908665578,-0.3245228962516933,-0.053795917205945606,0.03127108507982223,0.06878430658815811,0.11958046553201368,-0.1743028097397925,0.02054084086206333,0.07454637331488415,0.1378226029243102,0.17606341264129788
Age,71,-0.18125921576432497,0.01729892858906143,0.043212251354093546,0.05788212619575277,0.1206586278770044,-0.21177289066936206,-0.016923609600470305,0.02560620604508222,0.030456815618836886,0.0918492121712165,-0.15074554085928787,0.051521466778593164,0.06081829666310487,0.08530743677266865,0.1494680435827923
Age,72,-0.20490834272602904,0.015288612514731749,0.07075722722560675,0.04004422593700699,0.12659108662226937,-0.24343200319666142,-0.015423035775766302,0.0367816003551757,0.0034187515749737607,0.1003828931555805,-0.16638468225539665,0.0460002608052298,0.1047328540960378,0.07666970029904022,0.15279928008895824
Age,73,-0.045204245366804494,0.06221915711042161,0.020442616304912488,0.0014888497274481195,0.029603657087228133,-0.12077991124340204,0.03209359663609275,0.0003370473190412414,-0.03445583500940061,-0.020443203972688555,0.03037142050979305,0.09234471758475048,0.04054818529078373,0.03743353446429684,0.07965051814714483
Age,74,0.15863462911027035,0.09261049417089143,-0.010768173882224574,-0.06299882526952581,-0.1007784359021435,0.0897072529550164,0.07866931296366796,-0.04220843001502142,-0.07873105148923988,-0.14283839956528932,0.22756200526552428,0.1065516753781149,0.020672082250572276,-0.047266599049811744,-0.058718472238997683
Age,75,0.14257833272337003,0.1004410586940816,0.0009917706677103613,-0.07902581010372703,-0.09131354208613662,0.09539345516963169,0.08617190861084889,-0.012196242853586399,-0.10901543279956193,-0.12176831673403354,0.18976321027710838,0.1147102087773143,0.014179784189007123,-0.04903618740789213,-0.0608587674382397
Age,76,0.14257833272337003,0.1004410586940816,0.0009917706677103613,-0.07902581010372703,-0.09131354208613662,0.09539345516963169,0.08617190861084889,-0.012196242853586399,-0.10901543279956193,-0.12176831673403354,0.18976321027710838,0.1147102087773143,0.014179784189007123,-0.04903618740789213,-0.0608587674382397
Age,77,0.14127736306433894,0.09992650153208904,-0.00010483671457594645,-0.07587371140211444,-0.09108624731140036,0.09559615177449615,0.08670735797878218,-0.014811946207668278,-0.0994450411944912,-0.12145282910966612,0.18695857435418173,0.1131456450853959,0.014602272778516386,-0.05230238160973767,-0.060719665513134596
Age,78,0.3756088930386294,0.09413167344346372,0.014206450613619075,-0.1979290397139298,-0.2613802338315974,0.30917511070447046,0.08264187365511971,-0.009085157152671844,-0.23639959930127358,-0.30762695980649235,0.4420426753727883,0.10562147323180773,0.03749805837990999,-0.15945848012658603,-0.2151335078567025
Age,79,0.38776514849329047,0.09769453295925284,0.05797239803220208,-0.249609733180831,-0.296853534516485,0.3112832463206507,0.07964908173256172,0.012157272584076416,-0.3334104082931971,-0.37139607683659165,0.46424705066593025,0.11573998418594397,0.10378752348032774,-0.16580905806846485,-0.22231099219637834
Age,80,0.5678438694676045,0.08431973927811329,0.09374003508914866,-0.38729936888534533,-0.5006982232746796,0.4956414396197751,0.04616148919311429,0.03481827148672739,-0.4733574649616792,-0.5822911954536312,0.6400462993154339,0.12247798936311229,0.15266179869156993,-0.3012412728090115,-0.41910525109572805
Age,81,0.5930999450887225,0.10693676485360715,-0.01651836839772637,-0.32312784224377,-0.4995782958008544,0.5193571354630729,0.07616877519636099,-0.05455896504115951,-0.4037374033645478,-0.5871585983686711,0.6668427547143722,0.1377047545108533,0.021522228245706765,-0.24251828112299223,-0.41199799323303765
Age,82,0.5930999450887225,0.10693676485360715,-0.01651836839772637,-0.32312784224377,-0.4995782958008544,0.5193571354630729,0.07616877519636099,-0.05455896504115951,-0.4037374033645478,-0.5871585983686711,0.6668427547143722,0.1377047545108533,0.021522228245706765,-0.24251828112299223,-0.41199799323303765
Age,83,0.8300472894697127,0.1999686112732344,-0.24164791500575097,-0.3799041957315734,-0.7584741070682527,0.7429684582349512,0.14461688366353545,-0.2791254769943183,-0.44930299012976016,-0.9172832104472507,0.9171261207044743,0.2553203388829334,-0.20417035301718367,-0.31050540133338667,-0.5996650036892547
Age,84,0.8296849997491397,0.19785360869430663,-0.240470681898725,-0.3766537283662736,-0.7605954535652074,0.7432863257458457,0.1419207794238565,-0.276789161125675,-0.44087191422277455,-0.9213455565230051,0.9160836737524336,0.25378643796475675,-0.20415220267177503,-0.3124355425097726,-0.5998453506074097
Age,85,0.8293833408931836,0.19767428990927582,-0.24047674637423333,-0.3756469071206812,-0.7607206310196936,0.7431694069538645,0.14211547490804183,-0.2768003334526542,-0.4386771103098831,-0.9216540541709864,0.9155972748325026,0.2532331049105098,-0.2041531592958125,-0.31261670393147933,-0.5997872078684007
Age,86,0.841766199007219,0.19831825648758786,-0.24833191569889515,-0.38178907107702,-0.7772563202096159,0.7595381638173276,0.14306500907626798,-0.2855264847464721,-0.4430086035172035,-0.9253301759143352,0.9239942341971105,0.25357150389890776,-0.21113734665131823,-0.32056953863683646,-0.6291824645048966
Age,87,0.841766199007219,0.19831825648758786,-0.24833191569889515,-0.38178907107702,-0.7772563202096159,0.7595381638173276,0.14306500907626798,-0.2855264847464721,-0.4430086035172035,-0.9253301759143352,0.9239942341971105,0.25357150389890776,-0.21113734665131823,-0.32056953863683646,-0.6291824645048966
Age,88,0.841766199007219,0.19831825648758786,-0.24833191569889515,-0.38178907107702,-0.7772563202096159,0.7595381638173276,0.14306500907626798,-0.2855264847464721,-0.4430086035172035,-0.9253301759143352,0.9239942341971105,0.25357150389890776,-0.21113734665131823,-0.32056953863683646,-0.6291824645048966
Age,89,0.841766199007219,0.19831825648758786,-0.24833191569889515,-0.38178907107702,-0.7772563202096159,0.7595381638173276,0.14306500907626798,-0.2855264847464721,-0.4430086035172035,-0.9253301759143352,0.9239942341971105,0.25357150389890776,-0.21113734665131823,-0.32056953863683646,-0.6291824645048966
Age,90,0.8306587826571916,0.252665512112527,-0.2733709452461654,-0.41651591493909945,-0.8369433108866249,0.7632221282171148,0.12594954569545658,-0.3517769558933971,-0.5348501225952402,-1.0696992558536644,0.8980954370972685,0.37938147852959747,-0.19496493459893371,-0.29818170728295873,-0.6041873659195853
Age,91,0.8306587826571916,0.252665512112527,-0.2733709452461654,-0.41651591493909945,-0.8369433108866249,0.7632221282171148,0.12594954569545658,-0.3517769558933971,-0.5348501225952402,-1.0696992558536644,0.8980954370972685,0.37938147852959747,-0.19496493459893371,-0.29818170728295873,-0.6041873659195853
Age,92,1.0318535484533478,0.2402666243761536,-0.4606263540675161,-0.5747784285065779,-0.9585794433287084,0.898270202727928,0.11953351499111824,-0.5906059297805769,-0.7323969844017901,-1.2126289960393428,1.1654368941787674,0.36099973376118893,-0.33064677835445533,-0.41715987261136567,-0.7045298906180739
Age,93,1.0238051601972522,0.26357923243509035,-0.4739155926553235,-0.5872619308468385,-0.9705376520833097,0.8969090780297927,0.09574033951237515,-0.6271617639772502,-0.7674543701708221,-1.2428941971315748,1.1507012423647118,0.43141812535780555,-0.3206694213333968,-0.407069491522855,-0.6981811070350447
Age,94,1.1198370630597934,0.1648373023218173,-0.5151081005730683,-0.6202034901377306,-0.9941339450585521,0.9093802170378205,0.12590823141813282,-0.7034488403124909,-0.8324186332552687,-1.2869470145417525,1.3302939090817663,0.20376637322550176,-0.32676736083364577,-0.4079883470201925,-0.7013208755753517
Age,96,1.1198370630597934,0.1648373023218173,-0.5151081005730683,-0.6202034901377306,-0.9941339450585521,0.9093802170378205,0.12590823141813282,-0.7034488403124909,-0.8324186332552687,-1.2869470145417525,1.3302939090817663,0.20376637322550176,-0.32676736083364577,-0.4079883470201925,-0.7013208755753517
